	Cluster	Week	Overload
8202	2	274	-1111
8203	2	274	-2100
8204	2	274	-1832
8205	2	274	-1111
8206	2	274	-2011
8207	2	274	-843
8208	2	274	-2011
8209	2	274	-1021
8210	3	274	-1200
8211	3	274	-2100
8212	3	274	-1921
8213	3	274	-1111
8214	3	274	-2100
8215	3	274	-2100
8216	3	274	-1200
8217	3	274	-2100
8218	3	274	-1021
8219	3	274	-2100
8220	1	275	-1832
8221	1	275	-1200
8222	1	275	-2011
8223	1	275	-1832
8224	1	275	-1111
8225	1	275	-1832
8226	1	275	-1832
8227	1	275	-2100
8228	1	275	-2011
8229	1	275	-1922
8230	2	275	-2011
8231	2	275	-1743
8232	2	275	-1111
8233	2	275	-2100
8234	2	275	-1832
8235	2	275	-1111
8236	2	275	-2011
8237	2	275	-843
8238	2	275	-2011
8239	2	275	-1021
8240	3	275	-1200
8241	3	275	-2100
8242	3	275	-1921
8243	3	275	-1111
8244	3	275	-2100
8245	3	275	-2100
8246	3	275	-1200
8247	3	275	-2100
8248	3	275	-1021
8249	3	275	-2100
8250	1	276	-1832
8251	1	276	-1200
8252	1	276	-2011
8253	1	276	-1832
8254	1	276	-1111
8255	1	276	-1832
8256	1	276	-1832
8257	1	276	-2100
8258	1	276	-2011
8259	1	276	-1922
8260	2	276	-2011
8261	2	276	-1743
8262	2	276	-1111
8263	2	276	-2100
8264	2	276	-1832
8265	2	276	-1111
8266	2	276	-2011
8267	2	276	-843
8268	2	276	-2011
8269	2	276	-1021
8270	3	276	-1200
8271	3	276	-2100
8272	3	276	-1921
8273	3	276	-1111
8274	3	276	-2100
8275	3	276	-2100
8276	3	276	-1200
8277	3	276	-2100
8278	3	276	-1021
8279	3	276	-2100
8280	1	277	-1832
8281	1	277	-1200
8282	1	277	-2011
8283	1	277	-1832
8284	1	277	-1111
8285	1	277	-1832
8286	1	277	-1832
8287	1	277	-2100
8288	1	277	-2011
8289	1	277	-1922
8290	2	277	-2011
8291	2	277	-1743
8292	2	277	-1111
8293	2	277	-2100
8294	2	277	-1832
8295	2	277	-1111
8296	2	277	-2011
8297	2	277	-843
8298	2	277	-2011
8299	2	277	-1021
8300	3	277	-1200
8301	3	277	-2100
8302	3	277	-1921
8303	3	277	-1111
8304	3	277	-2100
8305	3	277	-2100
8306	3	277	-1200
8307	3	277	-2100
8308	3	277	-1021
8309	3	277	-2100
8310	1	278	-1832
8311	1	278	-1200
8312	1	278	-2011
8313	1	278	-1832
8314	1	278	-1111
8315	1	278	-1832
8316	1	278	-1832
8317	1	278	-2100
8318	1	278	-2011
8319	1	278	-1922
8320	2	278	-2011
8321	2	278	-1743
8322	2	278	-1111
8323	2	278	-2100
8324	2	278	-1832
8325	2	278	-1111
8326	2	278	-2011
8327	2	278	-843
8328	2	278	-2011
8329	2	278	-1021
8330	3	278	-1200
8331	3	278	-2100
8332	3	278	-1921
8333	3	278	-1111
8334	3	278	-2100
8335	3	278	-2100
8336	3	278	-1200
8337	3	278	-2100
8338	3	278	-1021
8339	3	278	-2100
8340	1	279	-1832
8341	1	279	-1200
8342	1	279	-2011
8343	1	279	-1832
8344	1	279	-1111
8345	1	279	-1832
8346	1	279	-1832
8347	1	279	-2100
8348	1	279	-2011
8349	1	279	-1922
8350	2	279	-2011
8351	2	279	-1743
8352	2	279	-1111
8353	2	279	-2100
8354	2	279	-1832
8355	2	279	-1111
8356	2	279	-2011
8357	2	279	-843
8358	2	279	-2011
8359	2	279	-1021
8360	3	279	-1200
8361	3	279	-2100
8362	3	279	-1921
8363	3	279	-1111
8364	3	279	-2100
8365	3	279	-2100
8366	3	279	-1200
8367	3	279	-2100
8368	3	279	-1021
8369	3	279	-2100
8370	1	280	-1832
8371	1	280	-1200
8372	1	280	-2011
8373	1	280	-1832
8374	1	280	-1111
8375	1	280	-1832
8376	1	280	-1832
8377	1	280	-2100
8378	1	280	-2011
8379	1	280	-1922
8380	2	280	-2011
8381	2	280	-1743
8382	2	280	-1111
8383	2	280	-2100
8384	2	280	-1832
8385	2	280	-1111
8386	2	280	-2011
8387	2	280	-843
8388	2	280	-2011
8389	2	280	-1021
8390	3	280	-1200
8391	3	280	-2100
8392	3	280	-1921
8393	3	280	-1111
8394	3	280	-2100
8395	3	280	-2100
8396	3	280	-1200
8397	3	280	-2100
8398	3	280	-1021
8399	3	280	-2100
8400	1	281	-1832
8401	1	281	-1200
8402	1	281	-2011
8403	1	281	-1832
8404	1	281	-1111
8405	1	281	-1832
8406	1	281	-1832
8407	1	281	-2100
8408	1	281	-2011
8409	1	281	-1922
8410	2	281	-2011
8411	2	281	-1743
8412	2	281	-1111
8413	2	281	-2100
8414	2	281	-1832
8415	2	281	-1111
8416	2	281	-2011
8417	2	281	-843
8418	2	281	-2011
8419	2	281	-1021
8420	3	281	-1200
8421	3	281	-2100
8422	3	281	-1921
8423	3	281	-1111
8424	3	281	-2100
8425	3	281	-2100
8426	3	281	-1200
8427	3	281	-2100
8428	3	281	-1021
8429	3	281	-2100
8430	1	282	-1832
8431	1	282	-1200
8432	1	282	-2011
8433	1	282	-1832
8434	1	282	-1111
8435	1	282	-1832
8436	1	282	-1832
8437	1	282	-2100
8438	1	282	-2011
8439	1	282	-1922
8440	2	282	-2011
8441	2	282	-1743
8442	2	282	-1111
8443	2	282	-2100
8444	2	282	-1832
8445	2	282	-1111
8446	2	282	-2011
8447	2	282	-843
8448	2	282	-2011
8449	2	282	-1021
8450	3	282	-1200
8451	3	282	-2100
8452	3	282	-1921
8453	3	282	-1111
8454	3	282	-2100
8455	3	282	-2100
8456	3	282	-1200
8457	3	282	-2100
8458	3	282	-1021
8459	3	282	-2100
8460	1	283	-1832
8461	1	283	-1200
8462	1	283	-2011
8463	1	283	-1832
8464	1	283	-1111
8465	1	283	-1832
8466	1	283	-1832
8467	1	283	-2100
8468	1	283	-2011
8469	1	283	-1922
8470	2	283	-2011
8471	2	283	-1743
8472	2	283	-1111
8473	2	283	-2100
8474	2	283	-1832
8475	2	283	-1111
8476	2	283	-2011
8477	2	283	-843
8478	2	283	-2011
8479	2	283	-1021
8480	3	283	-1200
8481	3	283	-2100
8482	3	283	-1921
8483	3	283	-1111
8484	3	283	-2100
8485	3	283	-2100
8486	3	283	-1200
8487	3	283	-2100
8488	3	283	-1021
8489	3	283	-2100
8490	1	284	-1832
8491	1	284	-1200
8492	1	284	-2011
8493	1	284	-1832
8494	1	284	-1111
8495	1	284	-1832
8496	1	284	-1832
8497	1	284	-2100
8498	1	284	-2011
8499	1	284	-1922
8500	2	284	-2011
8501	2	284	-1743
8502	2	284	-1111
8503	2	284	-2100
8504	2	284	-1832
8505	2	284	-1111
8506	2	284	-2011
8507	2	284	-843
8508	2	284	-2011
8509	2	284	-1021
8510	3	284	-1200
8511	3	284	-2100
8512	3	284	-1921
8513	3	284	-1111
8514	3	284	-2100
8515	3	284	-2100
8516	3	284	-1200
8517	3	284	-2100
8518	3	284	-1021
8519	3	284	-2100
8520	1	285	-1832
8521	1	285	-1200
8522	1	285	-2011
8523	1	285	-1832
8524	1	285	-1111
8525	1	285	-1832
8526	1	285	-1832
8527	1	285	-2100
8528	1	285	-2011
8529	1	285	-1922
8530	2	285	-2011
8531	2	285	-1743
8532	2	285	-1111
8533	2	285	-2100
8534	2	285	-1832
8535	2	285	-1111
8536	2	285	-2011
8537	2	285	-843
8538	2	285	-2011
8539	2	285	-1021
8540	3	285	-1200
8541	3	285	-2100
8542	3	285	-1921
8543	3	285	-1111
8544	3	285	-2100
8545	3	285	-2100
8546	3	285	-1200
8547	3	285	-2100
8548	3	285	-1021
8549	3	285	-2100
8550	1	286	-1832
8551	1	286	-1200
8552	1	286	-2011
8553	1	286	-1832
8554	1	286	-1111
8555	1	286	-1832
8556	1	286	-1832
8557	1	286	-2100
8558	1	286	-2011
8559	1	286	-1922
8560	2	286	-2011
8561	2	286	-1743
8562	2	286	-1111
8563	2	286	-2100
8564	2	286	-1832
8565	2	286	-1111
8566	2	286	-2011
8567	2	286	-843
8568	2	286	-2011
8569	2	286	-1021
8570	3	286	-1200
8571	3	286	-2100
8572	3	286	-1921
8573	3	286	-1111
8574	3	286	-2100
8575	3	286	-2100
8576	3	286	-1200
8577	3	286	-2100
8578	3	286	-1021
8579	3	286	-2100
8580	1	287	-1832
8581	1	287	-1200
8582	1	287	-2011
8583	1	287	-1832
8584	1	287	-1111
8585	1	287	-1832
8586	1	287	-1832
8587	1	287	-2100
8588	1	287	-2011
8589	1	287	-1922
8590	2	287	-2011
8591	2	287	-1743
8592	2	287	-1111
8593	2	287	-2100
8594	2	287	-1832
8595	2	287	-1111
8596	2	287	-2011
8597	2	287	-843
8598	2	287	-2011
8599	2	287	-1021
8600	3	287	-1200
8601	3	287	-2100
8602	3	287	-1921
8603	3	287	-1111
8604	3	287	-2100
8605	3	287	-2100
8606	3	287	-1200
8607	3	287	-2100
8608	3	287	-1021
8609	3	287	-2100
8610	1	288	-1832
8611	1	288	-1200
8612	1	288	-2011
8613	1	288	-1832
8614	1	288	-1111
8615	1	288	-1832
8616	1	288	-1832
8617	1	288	-2100
8618	1	288	-2011
8619	1	288	-1922
8620	2	288	-2011
8621	2	288	-1743
8622	2	288	-1111
8623	2	288	-2100
8624	2	288	-1832
8625	2	288	-1111
8626	2	288	-2011
8627	2	288	-843
8628	2	288	-2011
8629	2	288	-1021
8630	3	288	-1200
8631	3	288	-2100
8632	3	288	-1921
8633	3	288	-1111
8634	3	288	-2100
8635	3	288	-2100
8636	3	288	-1200
8637	3	288	-2100
8638	3	288	-1021
8639	3	288	-2100
8640	1	289	-1832
8641	1	289	-1200
8642	1	289	-2011
8643	1	289	-1832
8644	1	289	-1111
8645	1	289	-1832
8646	1	289	-1832
8647	1	289	-2100
8648	1	289	-2011
8649	1	289	-1922
8650	2	289	-2011
8651	2	289	-1743
8652	2	289	-1111
8653	2	289	-2100
8654	2	289	-1832
8655	2	289	-1111
8656	2	289	-2011
8657	2	289	-843
8658	2	289	-2011
8659	2	289	-1021
8660	3	289	-1200
8661	3	289	-2100
8662	3	289	-1921
8663	3	289	-1111
8664	3	289	-2100
8665	3	289	-2100
8666	3	289	-1200
8667	3	289	-2100
8668	3	289	-1021
8669	3	289	-2100
8670	1	290	-1832
8671	1	290	-1200
8672	1	290	-2011
8673	1	290	-1832
8674	1	290	-1111
8675	1	290	-1832
8676	1	290	-1832
8677	1	290	-2100
8678	1	290	-2011
8679	1	290	-1922
8680	2	290	-2011
8681	2	290	-1743
8682	2	290	-1111
8683	2	290	-2100
8684	2	290	-1832
8685	2	290	-1111
8686	2	290	-2011
8687	2	290	-843
8688	2	290	-2011
8689	2	290	-1021
8690	3	290	-1200
8691	3	290	-2100
8692	3	290	-1921
8693	3	290	-1111
8694	3	290	-2100
8695	3	290	-2100
8696	3	290	-1200
8697	3	290	-2100
8698	3	290	-1021
8699	3	290	-2100
8700	1	291	-1832
8701	1	291	-1200
8702	1	291	-2011
8703	1	291	-1832
8704	1	291	-1111
8705	1	291	-1832
8706	1	291	-1832
8707	1	291	-2100
8708	1	291	-2011
8709	1	291	-1922
8710	2	291	-2011
8711	2	291	-1743
8712	2	291	-1111
8713	2	291	-2100
8714	2	291	-1832
8715	2	291	-1111
8716	2	291	-2011
8717	2	291	-843
8718	2	291	-2011
8719	2	291	-1021
8720	3	291	-1200
8721	3	291	-2100
8722	3	291	-1921
8723	3	291	-1111
8724	3	291	-2100
8725	3	291	-2100
8726	3	291	-1200
8727	3	291	-2100
8728	3	291	-1021
8729	3	291	-2100
8730	1	292	-1832
8731	1	292	-1200
8732	1	292	-2011
8733	1	292	-1832
8734	1	292	-1111
8735	1	292	-1832
8736	1	292	-1832
8737	1	292	-2100
8738	1	292	-2011
8739	1	292	-1922
8740	2	292	-2011
8741	2	292	-1743
8742	2	292	-1111
8743	2	292	-2100
8744	2	292	-1832
8745	2	292	-1111
8746	2	292	-2011
8747	2	292	-843
8748	2	292	-2011
8749	2	292	-1021
8750	3	292	-1200
8751	3	292	-2100
8752	3	292	-1921
8753	3	292	-1111
8754	3	292	-2100
8755	3	292	-2100
8756	3	292	-1200
8757	3	292	-2100
8758	3	292	-1021
8759	3	292	-2100
8760	1	293	-1832
8761	1	293	-1200
8762	1	293	-2011
8763	1	293	-1832
8764	1	293	-1111
8765	1	293	-1832
8766	1	293	-1832
8767	1	293	-2100
8768	1	293	-2011
8769	1	293	-1922
8770	2	293	-2011
8771	2	293	-1743
8772	2	293	-1111
8773	2	293	-2100
8774	2	293	-1832
8775	2	293	-1111
8776	2	293	-2011
8777	2	293	-843
8778	2	293	-2011
8779	2	293	-1021
8780	3	293	-1200
8781	3	293	-2100
8782	3	293	-1921
8783	3	293	-1111
8784	3	293	-2100
8785	3	293	-2100
8786	3	293	-1200
8787	3	293	-2100
8788	3	293	-1021
8789	3	293	-2100
8790	1	294	-1832
8791	1	294	-1200
8792	1	294	-2011
8793	1	294	-1832
8794	1	294	-1111
8795	1	294	-1832
8796	1	294	-1832
8797	1	294	-2100
8798	1	294	-2011
8799	1	294	-1922
8800	2	294	-2011
8801	2	294	-1743
8802	2	294	-1111
8803	2	294	-2100
8804	2	294	-1832
8805	2	294	-1111
8806	2	294	-2011
8807	2	294	-843
8808	2	294	-2011
8809	2	294	-1021
8810	3	294	-1200
8811	3	294	-2100
8812	3	294	-1921
8813	3	294	-1111
8814	3	294	-2100
8815	3	294	-2100
8816	3	294	-1200
8817	3	294	-2100
8818	3	294	-1021
8819	3	294	-2100
8820	1	295	-1832
8821	1	295	-1200
8822	1	295	-2011
8823	1	295	-1832
8824	1	295	-1111
8825	1	295	-1832
8826	1	295	-1832
8827	1	295	-2100
8828	1	295	-2011
8829	1	295	-1922
8830	2	295	-2011
8831	2	295	-1743
8832	2	295	-1111
8833	2	295	-2100
8834	2	295	-1832
8835	2	295	-1111
8836	2	295	-2011
8837	2	295	-843
8838	2	295	-2011
8839	2	295	-1021
8840	3	295	-1200
8841	3	295	-2100
8842	3	295	-1921
8843	3	295	-1111
8844	3	295	-2100
8845	3	295	-2100
8846	3	295	-1200
8847	3	295	-2100
8848	3	295	-1021
8849	3	295	-2100
8850	1	296	-1832
8851	1	296	-1200
8852	1	296	-2011
8853	1	296	-1832
8854	1	296	-1111
8855	1	296	-1832
8856	1	296	-1832
8857	1	296	-2100
8858	1	296	-2011
8859	1	296	-1922
8860	2	296	-2011
8861	2	296	-1743
8862	2	296	-1111
8863	2	296	-2100
8864	2	296	-1832
8865	2	296	-1111
8866	2	296	-2011
8867	2	296	-843
8868	2	296	-2011
8869	2	296	-1021
8870	3	296	-1200
8871	3	296	-2100
8872	3	296	-1921
8873	3	296	-1111
8874	3	296	-2100
8875	3	296	-2100
8876	3	296	-1200
8877	3	296	-2100
8878	3	296	-1021
8879	3	296	-2100
8880	1	297	-1832
8881	1	297	-1200
8882	1	297	-2011
8883	1	297	-1832
8884	1	297	-1111
8885	1	297	-1832
8886	1	297	-1832
8887	1	297	-2100
8888	1	297	-2011
8889	1	297	-1922
8890	2	297	-2011
8891	2	297	-1743
8892	2	297	-1111
8893	2	297	-2100
8894	2	297	-1832
8895	2	297	-1111
8896	2	297	-2011
8897	2	297	-843
8898	2	297	-2011
8899	2	297	-1021
8900	3	297	-1200
8901	3	297	-2100
8902	3	297	-1921
8903	3	297	-1111
8904	3	297	-2100
8905	3	297	-2100
8906	3	297	-1200
8907	3	297	-2100
8908	3	297	-1021
8909	3	297	-2100
8910	1	298	-1832
8911	1	298	-1200
8912	1	298	-2011
8913	1	298	-1832
8914	1	298	-1111
8915	1	298	-1832
8916	1	298	-1832
8917	1	298	-2100
8918	1	298	-2011
8919	1	298	-1922
8920	2	298	-2011
8921	2	298	-1743
8922	2	298	-1111
8923	2	298	-2100
8924	2	298	-1832
8925	2	298	-1111
8926	2	298	-2011
8927	2	298	-843
8928	2	298	-2011
8929	2	298	-1021
8930	3	298	-1200
8931	3	298	-2100
8932	3	298	-1921
8933	3	298	-1111
8934	3	298	-2100
8935	3	298	-2100
8936	3	298	-1200
8937	3	298	-2100
8938	3	298	-1021
8939	3	298	-2100
8940	1	299	-1832
8941	1	299	-1200
8942	1	299	-2011
8943	1	299	-1832
8944	1	299	-1111
8945	1	299	-1832
8946	1	299	-1832
8947	1	299	-2100
8948	1	299	-2011
8949	1	299	-1922
8950	2	299	-2011
8951	2	299	-1743
8952	2	299	-1111
8953	2	299	-2100
8954	2	299	-1832
8955	2	299	-1111
8956	2	299	-2011
8957	2	299	-843
8958	2	299	-2011
8959	2	299	-1021
8960	3	299	-1200
8961	3	299	-2100
8962	3	299	-1921
8963	3	299	-1111
8964	3	299	-2100
8965	3	299	-2100
8966	3	299	-1200
8967	3	299	-2100
8968	3	299	-1021
8969	3	299	-2100
8970	1	300	-1832
8971	1	300	-1200
8972	1	300	-2011
8973	1	300	-1832
8974	1	300	-1111
8975	1	300	-1832
8976	1	300	-1832
8977	1	300	-2100
8978	1	300	-2011
8979	1	300	-1922
8980	2	300	-2011
8981	2	300	-1743
8982	2	300	-1111
8983	2	300	-2100
8984	2	300	-1832
8985	2	300	-1111
8986	2	300	-2011
8987	2	300	-843
8988	2	300	-2011
8989	2	300	-1021
8990	3	300	-1200
8991	3	300	-2100
8992	3	300	-1921
8993	3	300	-1111
8994	3	300	-2100
8995	3	300	-2100
8996	3	300	-1200
8997	3	300	-2100
8998	3	300	-1021
8999	3	300	-2100
9000	1	301	-1832
9001	1	301	-1200
9002	1	301	-2011
9003	1	301	-1832
9004	1	301	-1111
9005	1	301	-1832
9006	1	301	-1832
9007	1	301	-2100
9008	1	301	-2011
9009	1	301	-1922
9010	2	301	-2011
9011	2	301	-1743
9012	2	301	-1111
9013	2	301	-2100
9014	2	301	-1832
9015	2	301	-1111
9016	2	301	-2011
9017	2	301	-843
9018	2	301	-2011
9019	2	301	-1021
9020	3	301	-1200
9021	3	301	-2100
9022	3	301	-1921
9023	3	301	-1111
9024	3	301	-2100
9025	3	301	-2100
9026	3	301	-1200
9027	3	301	-2100
9028	3	301	-1021
9029	3	301	-2100
9030	1	302	-1832
9031	1	302	-1200
9032	1	302	-2011
9033	1	302	-1832
9034	1	302	-1111
9035	1	302	-1832
9036	1	302	-1832
9037	1	302	-2100
9038	1	302	-2011
9039	1	302	-1922
9040	2	302	-2011
9041	2	302	-1743
9042	2	302	-1111
9043	2	302	-2100
9044	2	302	-1832
9045	2	302	-1111
9046	2	302	-2011
9047	2	302	-843
9048	2	302	-2011
9049	2	302	-1021
9050	3	302	-1200
9051	3	302	-2100
9052	3	302	-1921
9053	3	302	-1111
9054	3	302	-2100
9055	3	302	-2100
9056	3	302	-1200
9057	3	302	-2100
9058	3	302	-1021
9059	3	302	-2100
9060	1	303	-1832
9061	1	303	-1200
9062	1	303	-2011
9063	1	303	-1832
9064	1	303	-1111
9065	1	303	-1832
9066	1	303	-1832
9067	1	303	-2100
9068	1	303	-2011
9069	1	303	-1922
9070	2	303	-2011
9071	2	303	-1743
9072	2	303	-1111
9073	2	303	-2100
9074	2	303	-1832
9075	2	303	-1111
9076	2	303	-2011
9077	2	303	-843
9078	2	303	-2011
9079	2	303	-1021
9080	3	303	-1200
9081	3	303	-2100
9082	3	303	-1921
9083	3	303	-1111
9084	3	303	-2100
9085	3	303	-2100
9086	3	303	-1200
9087	3	303	-2100
9088	3	303	-1021
9089	3	303	-2100
9090	1	304	-1832
9091	1	304	-1200
9092	1	304	-2011
9093	1	304	-1832
9094	1	304	-1111
9095	1	304	-1832
9096	1	304	-1832
9097	1	304	-2100
9098	1	304	-2011
9099	1	304	-1922
9100	2	304	-2011
9101	2	304	-1743
9102	2	304	-1111
9103	2	304	-2100
9104	2	304	-1832
9105	2	304	-1111
9106	2	304	-2011
9107	2	304	-843
9108	2	304	-2011
9109	2	304	-1021
9110	3	304	-1200
9111	3	304	-2100
9112	3	304	-1921
9113	3	304	-1111
9114	3	304	-2100
9115	3	304	-2100
9116	3	304	-1200
9117	3	304	-2100
9118	3	304	-1021
9119	3	304	-2100
9120	1	305	-1832
9121	1	305	-1200
9122	1	305	-2011
9123	1	305	-1832
9124	1	305	-1111
9125	1	305	-1832
9126	1	305	-1832
9127	1	305	-2100
9128	1	305	-2011
9129	1	305	-1922
9130	2	305	-2011
9131	2	305	-1743
9132	2	305	-1111
9133	2	305	-2100
9134	2	305	-1832
9135	2	305	-1111
9136	2	305	-2011
9137	2	305	-843
9138	2	305	-2011
9139	2	305	-1021
9140	3	305	-1200
9141	3	305	-2100
9142	3	305	-1921
9143	3	305	-1111
9144	3	305	-2100
9145	3	305	-2100
9146	3	305	-1200
9147	3	305	-2100
9148	3	305	-1021
9149	3	305	-2100
9150	1	306	-1832
9151	1	306	-1200
9152	1	306	-2011
9153	1	306	-1832
9154	1	306	-1111
9155	1	306	-1832
9156	1	306	-1832
9157	1	306	-2100
9158	1	306	-2011
9159	1	306	-1922
9160	2	306	-2011
9161	2	306	-1743
9162	2	306	-1111
9163	2	306	-2100
9164	2	306	-1832
9165	2	306	-1111
9166	2	306	-2011
9167	2	306	-843
9168	2	306	-2011
9169	2	306	-1021
9170	3	306	-1200
9171	3	306	-2100
9172	3	306	-1921
9173	3	306	-1111
9174	3	306	-2100
9175	3	306	-2100
9176	3	306	-1200
9177	3	306	-2100
9178	3	306	-1021
9179	3	306	-2100
9180	1	307	-1832
9181	1	307	-1200
9182	1	307	-2011
9183	1	307	-1832
9184	1	307	-1111
9185	1	307	-1832
9186	1	307	-1832
9187	1	307	-2100
9188	1	307	-2011
9189	1	307	-1922
9190	2	307	-2011
9191	2	307	-1743
9192	2	307	-1111
9193	2	307	-2100
9194	2	307	-1832
9195	2	307	-1111
9196	2	307	-2011
9197	2	307	-843
9198	2	307	-2011
9199	2	307	-1021
9200	3	307	-1200
9201	3	307	-2100
9202	3	307	-1921
9203	3	307	-1111
9204	3	307	-2100
9205	3	307	-2100
9206	3	307	-1200
9207	3	307	-2100
9208	3	307	-1021
9209	3	307	-2100
9210	1	308	-1832
9211	1	308	-1200
9212	1	308	-2011
9213	1	308	-1832
9214	1	308	-1111
9215	1	308	-1832
9216	1	308	-1832
9217	1	308	-2100
9218	1	308	-2011
9219	1	308	-1922
9220	2	308	-2011
9221	2	308	-1743
9222	2	308	-1111
9223	2	308	-2100
9224	2	308	-1832
9225	2	308	-1111
9226	2	308	-2011
9227	2	308	-843
9228	2	308	-2011
9229	2	308	-1021
9230	3	308	-1200
9231	3	308	-2100
9232	3	308	-1921
9233	3	308	-1111
9234	3	308	-2100
9235	3	308	-2100
9236	3	308	-1200
9237	3	308	-2100
9238	3	308	-1021
9239	3	308	-2100
9240	1	309	-1832
9241	1	309	-1200
9242	1	309	-2011
9243	1	309	-1832
9244	1	309	-1111
9245	1	309	-1832
9246	1	309	-1832
9247	1	309	-2100
9248	1	309	-2011
9249	1	309	-1922
9250	2	309	-2011
9251	2	309	-1743
9252	2	309	-1111
9253	2	309	-2100
9254	2	309	-1832
9255	2	309	-1111
9256	2	309	-2011
9257	2	309	-843
9258	2	309	-2011
9259	2	309	-1021
9260	3	309	-1200
9261	3	309	-2100
9262	3	309	-1921
9263	3	309	-1111
9264	3	309	-2100
9265	3	309	-2100
9266	3	309	-1200
9267	3	309	-2100
9268	3	309	-1021
9269	3	309	-2100
9270	1	310	-1832
9271	1	310	-1200
9272	1	310	-2011
9273	1	310	-1832
9274	1	310	-1111
9275	1	310	-1832
9276	1	310	-1832
9277	1	310	-2100
9278	1	310	-2011
9279	1	310	-1922
9280	2	310	-2011
9281	2	310	-1743
9282	2	310	-1111
9283	2	310	-2100
9284	2	310	-1832
9285	2	310	-1111
9286	2	310	-2011
9287	2	310	-843
9288	2	310	-2011
9289	2	310	-1021
9290	3	310	-1200
9291	3	310	-2100
9292	3	310	-1921
9293	3	310	-1111
9294	3	310	-2100
9295	3	310	-2100
9296	3	310	-1200
9297	3	310	-2100
9298	3	310	-1021
9299	3	310	-2100
9300	1	311	-1832
9301	1	311	-1200
9302	1	311	-2011
9303	1	311	-1832
9304	1	311	-1111
9305	1	311	-1832
9306	1	311	-1832
9307	1	311	-2100
9308	1	311	-2011
9309	1	311	-1922
9310	2	311	-2011
9311	2	311	-1743
9312	2	311	-1111
9313	2	311	-2100
9314	2	311	-1832
9315	2	311	-1111
9316	2	311	-2011
9317	2	311	-843
9318	2	311	-2011
9319	2	311	-1021
9320	3	311	-1200
9321	3	311	-2100
9322	3	311	-1921
9323	3	311	-1111
9324	3	311	-2100
9325	3	311	-2100
9326	3	311	-1200
9327	3	311	-2100
9328	3	311	-1021
9329	3	311	-2100
9330	1	312	-2011
9331	1	312	-2100
9332	1	312	-2011
9333	1	312	-2011
9334	1	312	-2011
9335	1	312	-2011
9336	1	312	-2011
9337	1	312	-2100
9338	1	312	-2011
9339	1	312	-1922
9340	2	312	-2011
9341	2	312	-1922
9342	2	312	-2011
9343	2	312	-2100
9344	2	312	-2011
9345	2	312	-2011
9346	2	312	-2011
9347	2	312	-1922
9348	2	312	-2011
9349	2	312	-2100
9350	3	312	-2100
9351	3	312	-2100
9352	3	312	-2100
9353	3	312	-2011
9354	3	312	-2100
9355	3	312	-2100
9356	3	312	-2100
9357	3	312	-2100
9358	3	312	-2100
9359	3	312	-2100
